url,title,company,sector,job_role,salary,qualification,specialization,location,gender,age_limit,openings,experience,job_type,open_until,description,skills,additional_skills,company_jobs_count,company_logo
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031004194331585,Marketing Executive,MAAYA BOOK CENTRE,Retail,Retail Sales Associate,"~15,000 p.m |",Job Fair,,Theni,All,N/A,4,Fresher,Regular,15-04-2025,Marketing Executive,Area Sales Officer,N/A,6,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2240318125201008.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031001223831970,Sales  Person,Elahi shopping mall,Retail,Distributor Salesman,"~15,000 p.m |",Job Fair,,Ramanathapuram,All,18-40,20,1 Year,Regular,15-04-2025,Sales person,Distributor Salesman,N/A,2,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250304104150592.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031001290825724,Assistant Manager,SK Solution,Management and Entrepreneurship & Professional,Office Operations Executive,"~15,000 p.m |",Job Fair,,Ramanathapuram,All,21-40,3,1 Year,Regular,15-04-2025,Assistant Manager,Office Operations Executive,N/A,4,https://www.tnprivatejobs.tn.gov.in/asset/images/jobscommon.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25030710533631555,Sales & Marketing Staff,KALYAN JEWELLERS INDIA LTD,Retail,Sales Associate,"~15,000 p.m |",Job Fair,,Ramanathapuram,All,21-35,12,1 Year,Regular,15-04-2025,sales and marketing staffs required for shop.,Sales Executive,N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2221129104026458.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031012155206818,Hiring - Business Development Associate - Freshers,MidFin Wealth Private Limited,"Banking, Financial Services and Insurance",Business Development Executive,"~15,000 p.m |",Job Fair,,Coimbatore,All,21-30,5,Fresher,Regular,15-04-2025,"Are you a dynamic, goal-oriented individual ready to kickstart your career in sales and marketing? Join our team as a Business Development Associate and be part of our exciting growth journey! Key Responsibilities: Identify and target new business opportunities, Build and maintain strong relationships with prospective clients, Conduct market research and analysis to stay ahead of industry trends, Work closely with the sales team to develop strategies and close deals, Collaborate with cross-functional teams to achieve business goals.","Digital Marketing Manager, Marketing Manager-LOB, Sales Associate","Excellent communication and negotiation skills, Strong networking abilities and client relationship management, Self-motivated, results-driven, and able to work independently, Market Research & Analysis: Understanding industry trends and competitor strategies, Time Management, Learning Ability, Willing and open to travel",9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241209145253868.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031112563106974,Hiring - Business Development Associate - Freshers,MidFin Wealth Private Limited,"Banking, Financial Services and Insurance",Business Development Executive,"~15,000 p.m |",Job Fair,,Coimbatore,All,21-35,10,Fresher,Regular,15-04-2025,"Are you a dynamic, goal-oriented individual ready to kickstart your career in sales and marketing? Join our team as a Business Development Associate and be part of our exciting growth journey! Key Responsibilities: Identify and target new business opportunities, Build and maintain strong relationships with prospective clients, Conduct market research and analysis to stay ahead of industry trends, Work closely with the sales team to develop strategies and close deals, Collaborate with cross-functional teams to achieve business goals.","Business Development Executive, Marketing Manager-LOB, Sales Associate","Excellent communication and negotiation skills, Strong networking abilities and client relationship management, Self-motivated, results-driven, and able to work independently, Market Research & Analysis: Understanding industry trends and competitor strategies, Time Management, Learning Ability, Willing and open to travel",9,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2241209145253868.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031807354534943,Product Assembly Technician,ECI SYSTEMS PRIVATE LIMITED,Manufacturing,Machine Operator,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,Male,20-35,25,3 Years,Regular,15-04-2025,"Roles and Responsibilities: Dimension and layout of back panels and enclosures Basic understanding of mechanical drawings Mounting of components to back panels and enclosures Routing and bundling of enclosures neatly to meet  standards Maintain sop of Machineries in fabrication Troubleshoot enclosures  to be resolved as needed to eliminate errors and component malfunctions Maintain red line drawing mark-ups of changes required during fabrication Communicate red line changes to Engineer or Team Leader for revision prior to completion Communicates effectively with all team members, leads, builders, engineers and the Project Manager The ability to meet deadlines under pressure A high standard of quality and attention to detail. Perform other duties as assigned or as needed.",Fabricator,N/A,10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250317152214141.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031807421934591,DESIGN ENGINEER (Electronics),ECI SYSTEMS PRIVATE LIMITED,Manufacturing,Auto CAD Designer,"15,000 - 25,000 p.m |",Job Fair,,Coimbatore,All,22-30,4,3 Years,Regular,15-04-2025,"Roles / Responsibilities Design and development of electrical schematics, diagrams, and drawings using industry-standard software and tools. Research and select appropriate electrical components, including validation of U.S, Europe, Australia content, to ensure optimal system performance. Build and test prototypes to validate design concepts and make necessary adjustments to meet performance goals. Maintain accurate and up-to-date project documentation, including design specifications, bills of materials, and test reports. Ensure that designs comply with relevant safety and industry regulations, and MIL standards. Collaborate with cross-functional teams, including program management, and mechanical, software and systems engineers, to ensure successful project execution. Identify and resolve technical issues and challenges related to mechanical design, both independently and as part of a team. Stay current with industry trends, emerging technologies, and best practices in mechanical engineering to drive continuous improvement in our design. Education and Experience Bachelor’s degree in electrical engineering or a related field. Master's degree preferred. Demonstrated experience in electrical design engineering. Experience with re-engineering existing products to meet customer requirements and specifications.",Design Engineer,"Skills/Knowledge: 

Proficiency in electrical design software like AutoCAD, E Plan, WS CAD , Solid Works
Strong knowledge of electrical components and their applications.
Skilled with electrical simulation software and tools.
Knowledge of UL, CE regulations and standards.
Knowledge in Electrical Control Panel Design",10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250317152214141.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031903073734282,QUALITY CHECKER,K K Enterprises,Manufacturing,Production Assistant,"15,000 - 25,000 p.m |",Job Fair,,Chengalpattu,All,20-30,50,1 Year,Regular,15-04-2025,"Quality Checking, Line Quality , Incpming Quality, Final Quality, Customer Quality","Product Checker / Quality checker, Quality Control Executive",N/A,11,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2210208131844849.JPG
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031807501934393,DESIGN ENGINEER- Mechanical,ECI SYSTEMS PRIVATE LIMITED,Manufacturing,Design Engineer - Marine Piping & Engineering,"15,000 - 25,000 p.m |",Job Fair,Marine Piping & Engineering,Coimbatore,All,23-30,3,2 Years,Regular,15-04-2025,"Roles / Responsibilities Design and development of  schematics, diagrams, and drawings using industry-standard software and tools. Research and select appropriate  components, including validation of U.S, Europe, Australia content, to ensure optimal system performance. Build and test prototypes to validate design concepts and make necessary adjustments to meet performance goals. Maintain accurate and up-to-date project documentation, including design specifications, bills of materials, and test reports. Ensure that designs comply with relevant safety and industry regulations, and MIL standards. Collaborate with cross-functional teams, including program management, and mechanical, software and systems engineers, to ensure successful project execution. Identify and resolve technical issues and challenges related to mechanical design, both independently and as part of a team. Stay current with industry trends, emerging technologies, and best practices in mechanical engineering to drive continuous improvement in our design.",Designer - mechanical,"solidworks , eplan is a must",10,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2250317152214141.png
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031908335931370,Sales Executive,Pongalur Annapoornis Food Private Ltd,Retail,Retail Sales Associate,"~15,000 p.m |",Job Fair,,Coimbatore,All,30-37,5,1 Year,Regular,15-04-2025,"Assist customers with product selection and make recommendations. Address and resolve customer issues and complaints. Greet customers and provide a positive and helpful experience. Answer customer inquiries about products, services, and policies.",Counter Sale Executive,nil,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2250313121533602.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25032010195106868,LIC Advisor,LIC OF INDIA KANCHEEPURAM,"Banking, Financial Services and Insurance",Marketing Executive,"15,000 - 25,000 p.m |",Job Fair,,Kancheepuram,All,30-55,17,1 Year,Part Time,15-04-2025,"An LIC Advisor identifies potential clients, explains various insurance plans, and helps them choose policies that best meet their financial and insurance needs. They build long-term relationships with clients, provide after-sales support, and ensure timely premium payments. Advisors also play a key role in achieving sales targets and promoting financial security through LIC’s products","Sales Executive, Sales Manager",N/A,1,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/LOGO2240904082907856.jpg
https://www.tnprivatejobs.tn.gov.in/candidate/Home/ca_jobfair_single/25031911002131026,BRANCH INCHARGE,Pongalur Annapoornis Food Private Ltd,Retail,Retail Team Leader,"15,000 - 25,000 p.m |",Job Fair,,Tiruppur,Male,35-40,2,3 Years,Regular,15-04-2025,"Customer Relationship Management: Build and maintain strong relationships with customers, both internal and external. Address customer inquiries, complaints, and concerns promptly and effectively. Identify opportunities to increase customer loyalty and retention. Sales and Business Development: Set and achieve sales targets for the branch. Develop and implement strategies to attract new customers and expand business. Identify and pursue new business opportunities. Compliance and Risk Management: Ensure compliance with all relevant laws, regulations, and internal policies. Identify and mitigate potential risks to the branch and its operations. Maintain accurate records and documentation. Operational Leadership: Develop and implement strategies to improve branch performance and achieve business targets. Ensure adherence to company policies, procedures, and regulatory requirements. Manage branch budgets and financial performance. Oversee daily branch operations, ensuring efficient and effective service delivery. Manage and supervise branch staff, including hiring, training, performance evaluation, and development.",Team Leader,Nil,5,https://www.tnprivatejobs.tn.gov.in/asset/docs/co_profilephoto/2250313121533602.jpg
